Simulation Time,Node,Header Length,Error rate,SNIR 
0.443196382005,wirelessHost[2],40,0,3.37816e+32
0.443240472839,wirelessHost[2],40,0,1.36522e+33
0.443240472839,wirelessHost[2],40,0,1.36522e+33
0.443240567784,accessPoint,40,0,8.91099e+32
0.443240567784,accessPoint,40,0,8.91099e+32
0.443240879317,wirelessHost[0],40,0,3.35271e+32
0.443240879317,wirelessHost[0],40,0,3.35271e+32
0.443392472839,wirelessHost[2],40,0,1.36522e+33
0.443392472839,wirelessHost[2],40,0,1.36522e+33
0.443392567784,accessPoint,40,0,8.91099e+32
0.443392567784,accessPoint,40,0,8.91099e+32
0.443392879317,wirelessHost[0],40,0,3.35271e+32
0.443392879317,wirelessHost[0],40,0,3.35271e+32
0.443436922628,wirelessHost[0],40,0,1.72894e+33
0.443436922628,wirelessHost[0],40,0,1.72894e+33
0.443437062055,wirelessHost[1],40,0,8.91099e+32
0.443437062055,wirelessHost[1],40,0,8.91099e+32
0.443437370547,wirelessHost[2],40,0,3.37816e+32
0.443437370547,wirelessHost[2],40,0,3.37816e+32
0.443708922628,wirelessHost[0],40,0,1.72894e+33
0.443708922628,wirelessHost[0],40,0,1.72894e+33
0.443709062055,wirelessHost[1],40,0,8.91099e+32
0.443709062055,wirelessHost[1],40,0,8.91099e+32
0.443709370547,wirelessHost[2],40,0,3.37816e+32
0.443709370547,wirelessHost[2],40,0,3.37816e+32
0.443753461381,wirelessHost[2],40,0,1.36522e+33
0.443753461381,wirelessHost[2],40,0,1.36522e+33
0.443753556326,accessPoint,40,0,8.91099e+32
0.443753556326,accessPoint,40,0,8.91099e+32
0.443753867859,wirelessHost[0],40,0,3.35271e+32
0.443753867859,wirelessHost[0],40,0,3.35271e+32
0.443845461381,wirelessHost[2],40,0,1.36522e+33
0.443845461381,wirelessHost[2],40,0,1.36522e+33
0.443845556326,accessPoint,40,0,8.91099e+32
0.443845556326,accessPoint,40,0,8.91099e+32
0.443845867859,wirelessHost[0],40,0,3.35271e+32
0.443845867859,wirelessHost[0],40,0,3.35271e+32
0.44388991117,wirelessHost[0],40,0,1.72894e+33
0.44388991117,wirelessHost[0],40,0,1.72894e+33
0.443890050597,wirelessHost[1],40,0,8.91099e+32
0.443890050597,wirelessHost[1],40,0,8.91099e+32
0.443890359089,wirelessHost[2],40,0,3.37816e+32
0.443890359089,wirelessHost[2],40,0,3.37816e+32
0.44428191117,wirelessHost[0],40,0,1.72894e+33
0.44428191117,wirelessHost[0],40,0,1.72894e+33
0.444282050597,wirelessHost[1],40,0,8.91099e+32
0.444282050597,wirelessHost[1],40,0,8.91099e+32
0.444282359089,wirelessHost[2],40,0,3.37816e+32
0.444282359089,wirelessHost[2],40,0,3.37816e+32
0.444326449923,wirelessHost[2],40,0,1.36522e+33
0.444326449923,wirelessHost[2],40,0,1.36522e+33
0.444326544868,accessPoint,40,0,8.91099e+32
0.444326544868,accessPoint,40,0,8.91099e+32
0.444326856401,wirelessHost[0],40,0,3.35271e+32
0.444326856401,wirelessHost[0],40,0,3.35271e+32
0.479174943999,wirelessHost[0],40,0,1.72894e+33
0.479174943999,wirelessHost[0],40,0,1.72894e+33
0.479175083426,wirelessHost[1],40,0,8.91099e+32
0.479175083426,wirelessHost[1],40,0,8.91099e+32
0.479175391918,wirelessHost[2],40,0,3.37816e+32
0.479175391918,wirelessHost[2],40,0,3.37816e+32
0.579174943999,wirelessHost[0],40,0,1.72894e+33
0.579174943999,wirelessHost[0],40,0,1.72894e+33
0.579175083426,wirelessHost[1],40,0,8.91099e+32
0.579175083426,wirelessHost[1],40,0,8.91099e+32
0.579175391918,wirelessHost[2],40,0,3.37816e+32
0.579175391918,wirelessHost[2],40,0,3.37816e+32
0.642608002671,wirelessHost[1],40,0,1.36522e+33
0.642608002671,wirelessHost[1],40,0,1.36522e+33
0.642608406108,accessPoint,40,0,3.37816e+32
0.642608406108,accessPoint,40,0,3.37816e+32
0.642608628454,wirelessHost[0],40,0,2.07165e+32
0.642608628454,wirelessHost[0],40,0,2.07165e+32
0.642652760952,wirelessHost[0],40,0,1.72894e+33
0.642652760952,wirelessHost[0],40,0,1.72894e+33
0.642652900379,wirelessHost[1],40,0,8.91099e+32
0.642652900379,wirelessHost[1],40,0,8.91099e+32
0.642653208871,wirelessHost[2],40,0,3.37816e+32
0.642653208871,wirelessHost[2],40,0,3.37816e+32
0.643324760952,wirelessHost[0],40,0,1.72894e+33
0.643324760952,wirelessHost[0],40,0,1.72894e+33
0.643324900379,wirelessHost[1],40,0,8.91099e+32
0.643324900379,wirelessHost[1],40,0,8.91099e+32
0.643325208871,wirelessHost[2],40,0,3.37816e+32
0.643325208871,wirelessHost[2],40,0,3.37816e+32
0.643369608197,wirelessHost[1],40,0,1.36522e+33
0.643369608197,wirelessHost[1],40,0,1.36522e+33
0.643370011634,accessPoint,40,0,3.37816e+32
0.643370011634,accessPoint,40,0,3.37816e+32
0.64337023398,wirelessHost[0],40,0,2.07165e+32
0.64337023398,wirelessHost[0],40,0,2.07165e+32
0.643481608197,wirelessHost[1],40,0,1.36522e+33
0.643481608197,wirelessHost[1],40,0,1.36522e+33
0.643482011634,accessPoint,40,0,3.37816e+32
0.643482011634,accessPoint,40,0,3.37816e+32
0.64348223398,wirelessHost[0],40,0,2.07165e+32
0.64348223398,wirelessHost[0],40,0,2.07165e+32
0.643526366478,wirelessHost[0],40,0,1.72894e+33
0.643526366478,wirelessHost[0],40,0,1.72894e+33
0.643526505905,wirelessHost[1],40,0,8.91099e+32
0.643526505905,wirelessHost[1],40,0,8.91099e+32
0.643526814397,wirelessHost[2],40,0,3.37816e+32
0.643526814397,wirelessHost[2],40,0,3.37816e+32
0.643758366478,wirelessHost[0],40,0,1.72894e+33
0.643758366478,wirelessHost[0],40,0,1.72894e+33
0.643758505905,wirelessHost[1],40,0,8.91099e+32
0.643758505905,wirelessHost[1],40,0,8.91099e+32
0.643758814397,wirelessHost[2],40,0,3.37816e+32
0.643758814397,wirelessHost[2],40,0,3.37816e+32
0.643803213723,wirelessHost[1],40,0,1.36522e+33
0.643803213723,wirelessHost[1],40,0,1.36522e+33
0.64380361716,accessPoint,40,0,3.37816e+32
0.64380361716,accessPoint,40,0,3.37816e+32
0.643803839506,wirelessHost[0],40,0,2.07165e+32
0.643803839506,wirelessHost[0],40,0,2.07165e+32
0.643955213723,wirelessHost[1],40,0,1.36522e+33
0.643955213723,wirelessHost[1],40,0,1.36522e+33
0.64395561716,accessPoint,40,0,3.37816e+32
0.64395561716,accessPoint,40,0,3.37816e+32
0.643955839506,wirelessHost[0],40,0,2.07165e+32
0.643955839506,wirelessHost[0],40,0,2.07165e+32
0.643999972004,wirelessHost[0],40,0,1.72894e+33
0.643999972004,wirelessHost[0],40,0,1.72894e+33
0.644000111431,wirelessHost[1],40,0,8.91099e+32
0.644000111431,wirelessHost[1],40,0,8.91099e+32
0.644000419923,wirelessHost[2],40,0,3.37816e+32
0.644000419923,wirelessHost[2],40,0,3.37816e+32
0.644711972004,wirelessHost[0],40,0,1.72894e+33
0.644711972004,wirelessHost[0],40,0,1.72894e+33
0.644712111431,wirelessHost[1],40,0,8.91099e+32
0.644712111431,wirelessHost[1],40,0,8.91099e+32
0.644712419923,wirelessHost[2],40,0,3.37816e+32
0.644712419923,wirelessHost[2],40,0,3.37816e+32
0.644756819249,wirelessHost[1],40,0,1.36522e+33
0.644756819249,wirelessHost[1],40,0,1.36522e+33
0.644757222686,accessPoint,40,0,3.37816e+32
0.644757222686,accessPoint,40,0,3.37816e+32
0.644757445032,wirelessHost[0],40,0,2.07165e+32
0.644757445032,wirelessHost[0],40,0,2.07165e+32
0.679174943999,wirelessHost[0],40,0,1.72894e+33
0.679174943999,wirelessHost[0],40,0,1.72894e+33
0.679175083426,wirelessHost[1],40,0,8.91099e+32
0.679175083426,wirelessHost[1],40,0,8.91099e+32
0.679175391918,wirelessHost[2],40,0,3.37816e+32
0.679175391918,wirelessHost[2],40,0,3.37816e+32
0.699613230249,accessPoint,40,0,1.72894e+33
0.699613230249,accessPoint,40,0,1.72894e+33
0.699613681209,wirelessHost[1],40,0,3.35271e+32
0.699613681209,wirelessHost[1],40,0,3.35271e+32
0.699613900514,wirelessHost[2],40,0,2.07165e+32
0.699613900514,wirelessHost[2],40,0,2.07165e+32
0.699657585093,wirelessHost[0],40,0,1.72894e+33
0.699657585093,wirelessHost[0],40,0,1.72894e+33
0.69965772452,wirelessHost[1],40,0,8.91099e+32
0.69965772452,wirelessHost[1],40,0,8.91099e+32
0.699658033012,wirelessHost[2],40,0,3.37816e+32
0.699658033012,wirelessHost[2],40,0,3.37816e+32
0.699789585093,wirelessHost[0],40,0,1.72894e+33
0.699789585093,wirelessHost[0],40,0,1.72894e+33
0.69978972452,wirelessHost[1],40,0,8.91099e+32
0.69978972452,wirelessHost[1],40,0,8.91099e+32
0.699790033012,wirelessHost[2],40,0,3.37816e+32
0.699790033012,wirelessHost[2],40,0,3.37816e+32
0.699833939937,accessPoint,40,0,1.72894e+33
0.699833939937,accessPoint,40,0,1.72894e+33
0.699834390897,wirelessHost[1],40,0,3.35271e+32
0.699834390897,wirelessHost[1],40,0,3.35271e+32
0.699834610202,wirelessHost[2],40,0,2.07165e+32
0.699834610202,wirelessHost[2],40,0,2.07165e+32
0.700085939937,accessPoint,40,0,1.72894e+33
0.700085939937,accessPoint,40,0,1.72894e+33
0.700086390897,wirelessHost[1],40,0,3.35271e+32
0.700086390897,wirelessHost[1],40,0,3.35271e+32
0.700086610202,wirelessHost[2],40,0,2.07165e+32
0.700086610202,wirelessHost[2],40,0,2.07165e+32
0.700130294781,wirelessHost[0],40,0,1.72894e+33
0.700130294781,wirelessHost[0],40,0,1.72894e+33
0.700130434208,wirelessHost[1],40,0,8.91099e+32
0.700130434208,wirelessHost[1],40,0,8.91099e+32
0.7001307427,wirelessHost[2],40,0,3.37816e+32
0.7001307427,wirelessHost[2],40,0,3.37816e+32
0.700442294781,wirelessHost[0],40,0,1.72894e+33
0.700442294781,wirelessHost[0],40,0,1.72894e+33
0.700442434208,wirelessHost[1],40,0,8.91099e+32
0.700442434208,wirelessHost[1],40,0,8.91099e+32
0.7004427427,wirelessHost[2],40,0,3.37816e+32
0.7004427427,wirelessHost[2],40,0,3.37816e+32
0.700486649625,accessPoint,40,0,1.72894e+33
0.700486649625,accessPoint,40,0,1.72894e+33
0.700487100585,wirelessHost[1],40,0,3.35271e+32
0.700487100585,wirelessHost[1],40,0,3.35271e+32
0.70048731989,wirelessHost[2],40,0,2.07165e+32
0.70048731989,wirelessHost[2],40,0,2.07165e+32
0.700698649625,accessPoint,40,0,1.72894e+33
0.700698649625,accessPoint,40,0,1.72894e+33
0.700699100585,wirelessHost[1],40,0,3.35271e+32
0.700699100585,wirelessHost[1],40,0,3.35271e+32
0.70069931989,wirelessHost[2],40,0,2.07165e+32
0.70069931989,wirelessHost[2],40,0,2.07165e+32
0.700743004469,wirelessHost[0],40,0,1.72894e+33
0.700743004469,wirelessHost[0],40,0,1.72894e+33
0.700743143896,wirelessHost[1],40,0,8.91099e+32
0.700743143896,wirelessHost[1],40,0,8.91099e+32
0.700743452388,wirelessHost[2],40,0,3.37816e+32
0.700743452388,wirelessHost[2],40,0,3.37816e+32
0.701375004469,wirelessHost[0],40,0,1.72894e+33
0.701375004469,wirelessHost[0],40,0,1.72894e+33
0.701375143896,wirelessHost[1],40,0,8.91099e+32
0.701375143896,wirelessHost[1],40,0,8.91099e+32
0.701375452388,wirelessHost[2],40,0,3.37816e+32
0.701375452388,wirelessHost[2],40,0,3.37816e+32
0.701419359313,accessPoint,40,0,1.72894e+33
0.701419359313,accessPoint,40,0,1.72894e+33
0.701419810273,wirelessHost[1],40,0,3.35271e+32
0.701419810273,wirelessHost[1],40,0,3.35271e+32
0.701420029578,wirelessHost[2],40,0,2.07165e+32
0.701420029578,wirelessHost[2],40,0,2.07165e+32
0.779174943999,wirelessHost[0],40,0,1.72894e+33
0.779174943999,wirelessHost[0],40,0,1.72894e+33
0.779175083426,wirelessHost[1],40,0,8.91099e+32
0.779175083426,wirelessHost[1],40,0,8.91099e+32
0.779175391918,wirelessHost[2],40,0,3.37816e+32
0.779175391918,wirelessHost[2],40,0,3.37816e+32
0.879174943999,wirelessHost[0],40,0,1.72894e+33
0.879174943999,wirelessHost[0],40,0,1.72894e+33
0.879175083426,wirelessHost[1],40,0,8.91099e+32
0.879175083426,wirelessHost[1],40,0,8.91099e+32
0.879175391918,wirelessHost[2],40,0,3.37816e+32
0.879175391918,wirelessHost[2],40,0,3.37816e+32
0.979174943999,wirelessHost[0],40,0,1.72894e+33
0.979174943999,wirelessHost[0],40,0,1.72894e+33
0.979175083426,wirelessHost[1],40,0,8.91099e+32
0.979175083426,wirelessHost[1],40,0,8.91099e+32
0.979175391918,wirelessHost[2],40,0,3.37816e+32
0.979175391918,wirelessHost[2],40,0,3.37816e+32
1.000704354844,accessPoint,48,0.768115,1.40688
1.002097157607,wirelessHost[0],48,0,1.72894e+33
1.002097157607,wirelessHost[0],48,0,1.72894e+33
1.002097297034,wirelessHost[1],48,0,8.91099e+32
1.002097297034,wirelessHost[1],48,0,8.91099e+32
1.002097605526,wirelessHost[2],48,0,3.37816e+32
1.002097605526,wirelessHost[2],48,0,3.37816e+32
1.003091512451,accessPoint,48,0.392232,1.94023
1.00309169636,wirelessHost[2],48,4.53106e-05,6.59
1.00309169636,wirelessHost[2],48,4.53106e-05,6.59
1.004280095686,wirelessHost[1],48,0,1.36522e+33
1.004280095686,wirelessHost[1],48,0,1.36522e+33
1.004280499123,accessPoint,48,0,3.37816e+32
1.004280499123,accessPoint,48,0,3.37816e+32
1.004280721469,wirelessHost[0],48,0,2.07165e+32
1.004280721469,wirelessHost[0],48,0,2.07165e+32
1.004594853967,wirelessHost[0],48,0,1.72894e+33
1.004594853967,wirelessHost[0],48,0,1.72894e+33
1.004594993394,wirelessHost[1],48,0,8.91099e+32
1.004594993394,wirelessHost[1],48,0,8.91099e+32
1.004595301886,wirelessHost[2],48,0,3.37816e+32
1.004595301886,wirelessHost[2],48,0,3.37816e+32
1.005469208811,accessPoint,48,0,1.72894e+33
1.005469208811,accessPoint,48,0,1.72894e+33
1.005469659771,wirelessHost[1],48,0,3.35271e+32
1.005469659771,wirelessHost[1],48,0,3.35271e+32
1.005469879076,wirelessHost[2],48,0,2.07165e+32
1.005469879076,wirelessHost[2],48,0,2.07165e+32
1.005783563655,wirelessHost[0],48,0,1.72894e+33
1.005783563655,wirelessHost[0],48,0,1.72894e+33
1.005783703082,wirelessHost[1],48,0,8.91099e+32
1.005783703082,wirelessHost[1],48,0,8.91099e+32
1.005784011574,wirelessHost[2],48,0,3.37816e+32
1.005784011574,wirelessHost[2],48,0,3.37816e+32
1.006818102408,wirelessHost[2],48,0,1.36522e+33
1.006818102408,wirelessHost[2],48,0,1.36522e+33
1.006818197353,accessPoint,48,0,8.91099e+32
1.006818197353,accessPoint,48,0,8.91099e+32
1.006818508886,wirelessHost[0],48,0,3.35271e+32
1.006818508886,wirelessHost[0],48,0,3.35271e+32
1.007132552197,wirelessHost[0],48,0,1.72894e+33
1.007132552197,wirelessHost[0],48,0,1.72894e+33
1.007132691624,wirelessHost[1],48,0,8.91099e+32
1.007132691624,wirelessHost[1],48,0,8.91099e+32
1.007133000116,wirelessHost[2],48,0,3.37816e+32
1.007133000116,wirelessHost[2],48,0,3.37816e+32
1.008026552197,wirelessHost[0],48,0,1.72894e+33
1.008026552197,wirelessHost[0],48,0,1.72894e+33
1.008026691624,wirelessHost[1],48,0,8.91099e+32
1.008026691624,wirelessHost[1],48,0,8.91099e+32
1.008027000116,wirelessHost[2],48,0,3.37816e+32
1.008027000116,wirelessHost[2],48,0,3.37816e+32
1.009044552197,wirelessHost[0],48,0,1.72894e+33
1.009044552197,wirelessHost[0],48,0,1.72894e+33
1.009044691624,wirelessHost[1],48,0,8.91099e+32
1.009044691624,wirelessHost[1],48,0,8.91099e+32
1.009045000116,wirelessHost[2],48,0,3.37816e+32
1.009045000116,wirelessHost[2],48,0,3.37816e+32
1.009359399442,wirelessHost[1],48,0,1.36522e+33
1.009359399442,wirelessHost[1],48,0,1.36522e+33
1.009359802879,accessPoint,48,0,3.37816e+32
1.009359802879,accessPoint,48,0,3.37816e+32
1.009360025225,wirelessHost[0],48,0,2.07165e+32
1.009360025225,wirelessHost[0],48,0,2.07165e+32
1.010913399442,wirelessHost[1],48,0,1.36522e+33
1.010913399442,wirelessHost[1],48,0,1.36522e+33
1.010913802879,accessPoint,48,0,3.37816e+32
1.010913802879,accessPoint,48,0,3.37816e+32
1.010914025225,wirelessHost[0],48,0,2.07165e+32
1.010914025225,wirelessHost[0],48,0,2.07165e+32
1.011228157723,wirelessHost[0],48,0,1.72894e+33
1.011228157723,wirelessHost[0],48,0,1.72894e+33
1.01122829715,wirelessHost[1],48,0,8.91099e+32
1.01122829715,wirelessHost[1],48,0,8.91099e+32
1.011228605642,wirelessHost[2],48,0,3.37816e+32
1.011228605642,wirelessHost[2],48,0,3.37816e+32
1.012042157723,wirelessHost[0],48,0,1.72894e+33
1.012042157723,wirelessHost[0],48,0,1.72894e+33
1.01204229715,wirelessHost[1],48,0,8.91099e+32
1.01204229715,wirelessHost[1],48,0,8.91099e+32
1.012042605642,wirelessHost[2],48,0,3.37816e+32
1.012042605642,wirelessHost[2],48,0,3.37816e+32
1.013540157723,wirelessHost[0],48,0,1.72894e+33
1.013540157723,wirelessHost[0],48,0,1.72894e+33
1.01354029715,wirelessHost[1],48,0,8.91099e+32
1.01354029715,wirelessHost[1],48,0,8.91099e+32
1.013540605642,wirelessHost[2],48,0,3.37816e+32
1.013540605642,wirelessHost[2],48,0,3.37816e+32
1.013854512567,accessPoint,48,0,1.72894e+33
1.013854512567,accessPoint,48,0,1.72894e+33
1.013854963527,wirelessHost[1],48,0,3.35271e+32
1.013854963527,wirelessHost[1],48,0,3.35271e+32
1.013855182832,wirelessHost[2],48,0,2.07165e+32
1.013855182832,wirelessHost[2],48,0,2.07165e+32
1.015508512567,accessPoint,48,0,1.72894e+33
1.015508512567,accessPoint,48,0,1.72894e+33
1.015508963527,wirelessHost[1],48,0,3.35271e+32
1.015508963527,wirelessHost[1],48,0,3.35271e+32
1.015509182832,wirelessHost[2],48,0,2.07165e+32
1.015509182832,wirelessHost[2],48,0,2.07165e+32
1.015822867411,wirelessHost[0],48,0,1.72894e+33
1.015822867411,wirelessHost[0],48,0,1.72894e+33
1.015823006838,wirelessHost[1],48,0,8.91099e+32
1.015823006838,wirelessHost[1],48,0,8.91099e+32
1.01582331533,wirelessHost[2],48,0,3.37816e+32
1.01582331533,wirelessHost[2],48,0,3.37816e+32
1.016876867411,wirelessHost[0],48,0,1.72894e+33
1.016876867411,wirelessHost[0],48,0,1.72894e+33
1.016877006838,wirelessHost[1],48,0,8.91099e+32
1.016877006838,wirelessHost[1],48,0,8.91099e+32
1.01687731533,wirelessHost[2],48,0,3.37816e+32
1.01687731533,wirelessHost[2],48,0,3.37816e+32
1.017934867411,wirelessHost[0],48,0,1.72894e+33
1.017934867411,wirelessHost[0],48,0,1.72894e+33
1.017935006838,wirelessHost[1],48,0,8.91099e+32
1.017935006838,wirelessHost[1],48,0,8.91099e+32
1.01793531533,wirelessHost[2],48,0,3.37816e+32
1.01793531533,wirelessHost[2],48,0,3.37816e+32
1.018249406164,wirelessHost[2],48,0,1.36522e+33
1.018249406164,wirelessHost[2],48,0,1.36522e+33
1.018249501109,accessPoint,48,0,8.91099e+32
1.018249501109,accessPoint,48,0,8.91099e+32
1.018249812642,wirelessHost[0],48,0,3.35271e+32
1.018249812642,wirelessHost[0],48,0,3.35271e+32
1.020083406164,wirelessHost[2],48,0,1.36522e+33
1.020083406164,wirelessHost[2],48,0,1.36522e+33
1.020083501109,accessPoint,48,0,8.91099e+32
1.020083501109,accessPoint,48,0,8.91099e+32
1.020083812642,wirelessHost[0],48,0,3.35271e+32
1.020083812642,wirelessHost[0],48,0,3.35271e+32
1.020397855953,wirelessHost[0],48,0,1.72894e+33
1.020397855953,wirelessHost[0],48,0,1.72894e+33
1.02039799538,wirelessHost[1],48,0,8.91099e+32
1.02039799538,wirelessHost[1],48,0,8.91099e+32
1.020398303872,wirelessHost[2],48,0,3.37816e+32
1.020398303872,wirelessHost[2],48,0,3.37816e+32
1.079174943999,wirelessHost[0],40,0,1.72894e+33
1.079174943999,wirelessHost[0],40,0,1.72894e+33
1.079175083426,wirelessHost[1],40,0,8.91099e+32
1.079175083426,wirelessHost[1],40,0,8.91099e+32
1.079175391918,wirelessHost[2],40,0,3.37816e+32
1.079175391918,wirelessHost[2],40,0,3.37816e+32
1.179174943999,wirelessHost[0],40,0,1.72894e+33
1.179174943999,wirelessHost[0],40,0,1.72894e+33
1.179175083426,wirelessHost[1],40,0,8.91099e+32
1.179175083426,wirelessHost[1],40,0,8.91099e+32
1.179175391918,wirelessHost[2],40,0,3.37816e+32
1.179175391918,wirelessHost[2],40,0,3.37816e+32
1.279174943999,wirelessHost[0],40,0,1.72894e+33
1.279174943999,wirelessHost[0],40,0,1.72894e+33
1.279175083426,wirelessHost[1],40,0,8.91099e+32
1.279175083426,wirelessHost[1],40,0,8.91099e+32
1.279175391918,wirelessHost[2],40,0,3.37816e+32
1.279175391918,wirelessHost[2],40,0,3.37816e+32
1.379174943999,wirelessHost[0],40,0,1.72894e+33
1.379174943999,wirelessHost[0],40,0,1.72894e+33
1.379175083426,wirelessHost[1],40,0,8.91099e+32
1.379175083426,wirelessHost[1],40,0,8.91099e+32
1.379175391918,wirelessHost[2],40,0,3.37816e+32
1.379175391918,wirelessHost[2],40,0,3.37816e+32
1.479174943999,wirelessHost[0],40,0,1.72894e+33
1.479174943999,wirelessHost[0],40,0,1.72894e+33
1.479175083426,wirelessHost[1],40,0,8.91099e+32
1.479175083426,wirelessHost[1],40,0,8.91099e+32
1.479175391918,wirelessHost[2],40,0,3.37816e+32
1.479175391918,wirelessHost[2],40,0,3.37816e+32
1.579174943999,wirelessHost[0],40,0,1.72894e+33
1.579174943999,wirelessHost[0],40,0,1.72894e+33
1.579175083426,wirelessHost[1],40,0,8.91099e+32
1.579175083426,wirelessHost[1],40,0,8.91099e+32
1.579175391918,wirelessHost[2],40,0,3.37816e+32
1.579175391918,wirelessHost[2],40,0,3.37816e+32
1.679174943999,wirelessHost[0],40,0,1.72894e+33
1.679174943999,wirelessHost[0],40,0,1.72894e+33
1.679175083426,wirelessHost[1],40,0,8.91099e+32
